source_run,source_path,condition_id,condition_state,model_comparison_condition_key,pair_id,outcome,task_success,execution_status,failure_phase,pipeline_failure_type,scenario_key,persona_key,run_type,speech_pattern_key,speech_performance_band,speech_performance_rank,agent_a_type,agent_a_audio_persona,agent_b_audio_persona,agent_b_model,agent_b_llm_size,agent_b_model_role,model_param_key,objective_mode,configured_tts_engine,configured_asr_engine,tts_engine,asr_engine,asr_search_width,asr_beam_size,network_seed,transfer_tolerance,dialogue_stagnation_limit,experiment_seed,iteration,route_valid,route_duration_min,turn_count,runtime_sec,automatic_eval_score,route_validity,constraint_satisfaction,word_error_rate,entity_error_rate,repair_success_rate,grounded_proposal_score,task_focus_score,dialogue_cost,failure_localization_score
20260713_022427_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_022427_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,completed,MC-920123b0069c,P-26dec49292,success,True,completed,,,morning_peak_cross_city,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,9.0,803.1986459840555,0.9766,1.0,1.0,0.0058,0.0,1.0,1.0,0.0872,9.0,1.0
20260713_024016_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_024016_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,completed,MC-01c2db85bd0c,P-26dec49292,success,True,completed,,,morning_peak_cross_city,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,20.0,1281.7222174000926,0.9122,1.0,1.0,0.2014,0.7619,1.0,1.0,0.0578,20.0,1.0
20260713_030513_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_030513_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-1b68cf148b-T,completed,MC-c02335f5adc5,P-1b68cf148b,success,True,completed,,,morning_peak_cross_city,delay_sensitive_traveler,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,6,6,42,2,3,42,0,True,31.0,13.0,1150.3552504121326,0.9563,1.0,1.0,0.0076,0.0769,1.0,1.0,0.0722,13.0,1.0
20260713_032701_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_032701_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-1b68cf148b-A,completed,MC-b5b14c638c46,P-1b68cf148b,success,True,completed,,,morning_peak_cross_city,delay_sensitive_traveler,audio_variant,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,6,6,42,2,3,42,0,True,31.0,15.0,1020.4266733829863,0.9449,1.0,1.0,0.3152,0.8966,1.0,1.0,0.0487,15.0,1.0
20260713_034715_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_034715_b-n0001,C-MT-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-69f6541d45-T,completed,MC-83dcd7fcc6e6,P-69f6541d45,success,True,completed,,,midday_transfer,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,True,28.0,13.0,1054.5245715349447,0.9262,1.0,1.0,0.0046,0.0,1.0,1.0,0.1055,13.0,1.0
20260713_040725_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_040725_b-n0001,C-MT-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-69f6541d45-A,completed,MC-40c18a0b7e06,P-69f6541d45,success,True,completed,,,midday_transfer,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,True,28.0,13.0,1135.9793878728524,0.9252,1.0,1.0,0.0138,0.0,1.0,1.0,0.106,13.0,1.0
20260713_042927_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_042927_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-3d7be15d95-T,completed,MC-02eab096a394,P-3d7be15d95,success,True,completed,,,midday_transfer,crowd_averse_rider,text_only,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,temp0.7,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,11,11,77,2,2,77,0,True,37.0,9.0,773.175875480054,0.9771,1.0,1.0,0.0,0.0,1.0,1.0,0.0833,9.0,1.0
20260713_044428_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_044428_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-3d7be15d95-A,completed,MC-ba43e5fcf4e9,P-3d7be15d95,success,True,completed,,,midday_transfer,crowd_averse_rider,audio_variant,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,temp0.7,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,11,11,77,2,2,77,0,True,37.0,13.0,858.0338885351084,0.9585,1.0,1.0,0.1875,1.0,1.0,1.0,0.0644,13.0,1.0
20260713_050203_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_050203_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-c91c2746d2-T,completed,MC-ffe38d68faff,P-c91c2746d2,success,True,completed,,,midday_transfer,delay_sensitive_traveler,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,temp0.7,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,6,6,42,1,3,42,0,True,28.0,9.0,798.0346895670518,0.9747,1.0,1.0,0.0,0.0,1.0,1.0,0.0829,9.0,1.0
20260713_051746_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_051746_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-c91c2746d2-A,completed,MC-59bf1d6be2c4,P-c91c2746d2,success,True,completed,,,midday_transfer,delay_sensitive_traveler,audio_variant,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,temp0.7,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,6,6,42,1,3,42,0,True,28.0,20.0,1217.1592056311201,0.9008,1.0,1.0,0.2586,0.95,1.0,1.0,0.057,20.0,1.0
20260713_054207_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_054207_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-570a55f795-T,completed,MC-5d60283a2624,P-570a55f795,success,True,completed,,,midday_transfer,risk_averse_novice,text_only,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,temp0.7,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,1,1,42,1,2,42,0,True,28.0,11.0,985.9909927388653,0.9571,1.0,1.0,0.0042,0.0,1.0,1.0,0.0802,11.0,1.0
20260713_060106_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_060106_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-570a55f795-A,completed,MC-587337487caf,P-570a55f795,failure,False,completed,asr,,midday_transfer,risk_averse_novice,audio_variant,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,temp0.7,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,1,1,42,1,2,42,0,False,,5.0,33.81858958792873,0.0709,0.0,0.0,0.6905,1.0,1.0,0.0,0.0,5.0,1.0
20260713_060348_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_060348_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-033ffb6b93-T,completed,MC-2183689efd4e,P-033ffb6b93,success,True,completed,,,airport_connection,crowd_averse_rider,text_only,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,11,11,42,1,2,42,0,True,37.0,9.0,783.3948606690392,0.9559,1.0,1.0,0.0,0.0,1.0,0.973,0.0694,9.0,1.0
20260713_061854_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_061854_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-033ffb6b93-A,completed,MC-e7eb2df30775,P-033ffb6b93,success,True,completed,,,airport_connection,crowd_averse_rider,audio_variant,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,11,11,42,1,2,42,0,True,41.0,17.0,1171.9265196719207,0.897,1.0,1.0,0.2135,0.8889,1.0,0.9512,0.0517,17.0,1.0
20260713_064151_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_064151_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-75c7d358a5-T,skipped_invalid_condition,MC-a4cc551663a5,P-75c7d358a5,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,2,2,42,0,False,,0.0,1.0597053915262222e-05,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_064313_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_064313_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-75c7d358a5-A,skipped_invalid_condition,MC-5686d3fe8dbf,P-75c7d358a5,failure,False,skipped_invalid_condition,task_outcome,InvalidCondition,crowded_event_exit,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,temp0.7,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,2,2,42,0,False,,0.0,1.0381918400526047e-05,0.1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20260713_064439_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_064439_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-1eb7b6da1e-T,completed,MC-f7fcb1d87673,P-1eb7b6da1e,success,True,completed,,,crowded_event_exit,crowd_averse_rider,text_only,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,11,11,77,1,3,77,0,True,28.0,9.0,786.7780626839958,0.9551,1.0,1.0,0.0,0.0,1.0,0.9732,0.0591,9.0,1.0
20260713_070001_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_070001_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-1eb7b6da1e-A,completed,MC-779967c9df0e,P-1eb7b6da1e,success,True,completed,,,crowded_event_exit,crowd_averse_rider,audio_variant,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,11,11,77,1,3,77,0,True,28.0,13.0,1032.51710306108,0.9295,1.0,1.0,0.2544,1.0,1.0,0.9732,0.0418,13.0,1.0
20260713_072024_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_072024_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ57I-DEFAU-LRG-I0-86c8f95e2a-T,completed,MC-fd03ac40dcb9,P-86c8f95e2a,success,True,completed,,,crowded_event_exit,delay_sensitive_traveler,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,2,77,0,True,28.0,9.0,789.5116365340073,0.9544,1.0,1.0,0.01,0.0,1.0,0.9732,0.0657,9.0,1.0
20260713_073602_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_073602_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ57I-DEFAU-LRG-I0-86c8f95e2a-A,completed,MC-f633f77575a0,P-86c8f95e2a,success,True,completed,,,crowded_event_exit,delay_sensitive_traveler,audio_variant,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,77,2,2,77,0,True,28.0,11.0,1061.3501270860434,0.9387,1.0,1.0,0.0633,0.0,1.0,0.9732,0.0636,11.0,1.0
20260713_075701_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_075701_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-e8054db4af-T,completed,MC-7d36c86caa14,P-e8054db4af,success,True,completed,,,crowded_event_exit,risk_averse_novice,text_only,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,1,1,77,1,2,77,0,True,28.0,17.0,1050.6742836940102,0.9083,1.0,1.0,0.0118,0.0,0.0,0.9732,0.0808,17.0,1.0
20260713_081718_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_081718_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-e8054db4af-A,completed,MC-343fb31e8b1f,P-e8054db4af,failure,False,completed,asr,,crowded_event_exit,risk_averse_novice,audio_variant,severe_channel,floor,0,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,1,1,77,1,2,77,0,False,,7.0,43.42225999082439,0.0696,0.0,0.0,0.7315,1.0,0.0,0.0,0.0,7.0,1.0
20260713_082026_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_082026_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ57I-DEFAU-LRG-I0-f0f449142d-T,completed,MC-7ce37fef1948,P-f0f449142d,success,True,completed,,,morning_peak_cross_city,focused_commuter,text_only,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,42,1,3,42,0,True,31.0,9.0,787.1643250328489,0.9773,1.0,1.0,0.0,0.0,1.0,1.0,0.0814,9.0,1.0
20260713_083602_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_083602_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ57I-DEFAU-LRG-I0-f0f449142d-A,completed,MC-0eb5e612fa08,P-f0f449142d,success,True,completed,,,morning_peak_cross_city,focused_commuter,audio_variant,mostly_clean,nominal,2,userlm,neutral_caller,clear_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,nucleus0.9,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,11,11,42,1,3,42,0,True,31.0,11.0,864.5524172391742,0.9724,1.0,1.0,0.0601,0.0,1.0,1.0,0.0722,11.0,1.0
20260713_085324_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_085324_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-4652839b64-T,completed,MC-13fdc40ce303,P-4652839b64,success,True,completed,,,morning_peak_cross_city,focused_commuter,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,6,6,42,1,2,42,0,True,31.0,9.0,807.687450703932,0.9776,1.0,1.0,0.0,0.0,1.0,1.0,0.0745,9.0,1.0
20260713_114147_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_114147_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,completed,MC-920123b0069c,P-26dec49292,success,True,completed,,,morning_peak_cross_city,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,9.0,1518.0051540399436,0.9766,1.0,1.0,0.0058,0.0,1.0,1.0,0.0872,9.0,1.0
20260713_114547_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_114547_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,completed,MC-920123b0069c,P-26dec49292,success,True,completed,,,morning_peak_cross_city,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,9.0,508.8025369530078,0.9766,1.0,1.0,0.0058,0.0,1.0,1.0,0.0872,9.0,1.0
20260713_114613_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_114613_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-QQ57I-PAD-LRG-I0-8d756dccdb-T,completed,MC-a68405b8cce5,P-8d756dccdb,success,True,completed,,,late_event,multi_stop_errand_runner,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,pressure_large_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,True,34.0,11.0,419.59523280197755,0.9742,1.0,1.0,0.022,0.1111,1.0,1.0,0.0824,11.0,1.0
20260713_115603_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_115603_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-QQ57I-PAD-LRG-I0-8d756dccdb-A,completed,MC-f043512379cf,P-8d756dccdb,success,True,completed,,,late_event,multi_stop_errand_runner,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,pressure_large_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,16,16,42,1,2,42,0,True,34.0,9.0,730.8248342869338,0.9711,1.0,1.0,0.0526,0.0625,1.0,1.0,0.0882,9.0,1.0
20260713_115639_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_115639_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,completed,MC-01c2db85bd0c,P-26dec49292,success,True,completed,,,morning_peak_cross_city,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,11.0,522.1268007119652,0.9525,1.0,1.0,0.2448,0.7917,1.0,1.0,0.0558,11.0,1.0
20260713_120812_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_120812_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,completed,MC-920123b0069c,P-26dec49292,success,True,completed,,,morning_peak_cross_city,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,9.0,462.9996399830561,0.9766,1.0,1.0,0.0058,0.0,1.0,1.0,0.0872,9.0,1.0
20260713_121112_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_121112_b-n0001,C-HA-FC-HESIT-PIP-FWH-QQ57I-PTB-LRG-I0-497dda069e-T,completed,MC-7631a613b2a5,P-497dda069e,success,True,completed,,,hospital_appointment,focused_commuter,text_only,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-7B-Instruct,large,pressure_large_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,42,0,1,42,0,True,34.0,8.0,360.07807625015266,0.9588,1.0,1.0,0.0,0.0,1.0,0.9779,0.0794,8.0,1.0
20260713_121754_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_121754_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,completed,MC-01c2db85bd0c,P-26dec49292,success,True,completed,,,morning_peak_cross_city,focused_commuter,audio_variant,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,20.0,742.5489071120974,0.9118,1.0,1.0,0.2049,0.7727,1.0,1.0,0.0635,20.0,1.0
20260713_121929_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_121929_b-n0001,C-HA-FC-HESIT-PIP-FWH-QQ57I-PTB-LRG-I0-497dda069e-A,completed,MC-3d571e379ae9,P-497dda069e,success,True,completed,,,hospital_appointment,focused_commuter,audio_variant,hesitant,challenging,1,userlm,degraded_caller,degraded_operator,Qwen2.5-7B-Instruct,large,pressure_large_qwen,greedy,shortest_valid_route_with_constraints,piper,faster_whisper,piper,faster_whisper,6,6,42,0,1,42,0,True,34.0,8.0,699.5647172080353,0.9561,1.0,1.0,0.0317,0.0,1.0,0.9779,0.0798,8.0,1.0
20260713_123331_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/03-large-qwen2.5-7b/userlm/20260713_123331_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,completed,MC-920123b0069c,P-26dec49292,success,True,completed,,,morning_peak_cross_city,focused_commuter,text_only,clean,ceiling,3,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-7B-Instruct,large,large_qwen_multilingual,greedy,shortest_valid_route_with_constraints,piper,vosk,piper,vosk,16,16,42,1,2,42,0,True,31.0,9.0,415.3953483419027,0.9766,1.0,1.0,0.0058,0.0,1.0,1.0,0.0872,9.0,1.0
